soure,ayeh,word,Tag,Lemma,Root
2,27,ٱللَّهُ,PN,ٱللَّه,اله
2,27,بِ,P,,
2,27,هِ.^,PRON,,
2,27,أَن,SUB,أَن,
2,27,يُوصَلَ,V,يَصِلُ,وصل
2,27,وَ,CONJ,,
2,27,يُفْسِدُ,V,أَفْسَدُ,فسد
2,27,ونَ,PRON,,
2,27,فِى,P,فِى,
2,27,ٱلْ,DET,,
2,27,أَرْضِ,N,أَرْض,ارض
2,27,أُو@لَٰ^ئِكَ,DEM,أُولَٰ^ئِك,
2,27,هُمُ,PRON,,
2,27,ٱلْ,DET,,
2,27,خَٰسِرُونَ,N,خَٰسِرِين,خسر
2,28,كَيْفَ,INTG,كَيْف,كيف
2,28,تَكْفُرُ,V,كَفَرَ,كفر
2,28,ونَ,PRON,,
2,28,بِ,P,,
2,28,ٱللَّهِ,PN,ٱللَّه,اله
2,28,وَ,CIRC,,
2,28,كُن,V,كَانَ,كون
2,28,تُمْ,PRON,,
2,28,أَمْوَٰتًا,N,مَّيِّت,موت
2,28,فَ,CONJ,,
2,28,أَحْيَٰ,V,أَحْيَا,حيي
2,28,كُمْ,PRON,,
2,28,ثُمَّ,CONJ,ثُمّ,
2,28,يُمِيتُ,V,أَمَاتَ,موت
2,28,كُمْ,PRON,,
2,28,ثُمَّ,CONJ,ثُمّ,
2,28,يُحْيِي,V,أَحْيَا,حيي
2,28,كُمْ,PRON,,
2,28,ثُمَّ,CONJ,ثُمّ,
2,28,إِلَيْ,P,إِلَىٰ,
2,28,هِ,PRON,,
2,28,تُرْجَعُ,V,رَجَعَ,رجع
2,28,ونَ,PRON,,
2,29,هُوَ,PRON,,
2,29,ٱلَّذِى,REL,ٱلَّذِى,
2,29,خَلَقَ,V,خَلَقَ,خلق
2,29,لَ,P,,
2,29,كُم,PRON,,
2,29,مَّا,REL,مَا,
2,29,فِى,P,فِى,
2,29,ٱلْ,DET,,
2,29,أَرْضِ,N,أَرْض,ارض
2,29,جَمِيعًا,N,جَمِيع,جمع
2,29,ثُمَّ,CONJ,ثُمّ,
2,29,ٱسْتَوَىٰ^,V,ٱسْتَوَىٰ^,سوي
2,29,إِلَى,P,إِلَىٰ,
2,29,ٱل,DET,,
2,29,سَّمَا^ءِ,N,سَمَا^ء,سمو
2,29,فَ,CONJ,,
2,29,سَوَّىٰ,V,سَوَّىٰ,سوي
2,29,هُنَّ,PRON,,
2,29,سَبْعَ,N,سَبْع,سبع
2,29,سَمَٰوَٰتٍ,N,سَمَا^ء,سمو
2,29,وَ,CIRC,,
2,29,هُوَ,PRON,,
2,29,بِ,P,,
2,29,كُلِّ,N,كُلّ,كلل
2,29,شَىْءٍ,N,شَىْء,شيا
2,29,عَلِيمٌ,N,عَلِيم,علم
2,30,وَ,REM,,
2,30,إِذْ,T,إِذ,
2,30,قَالَ,V,قَالَ,قول
2,30,رَبُّ,N,رَبّ,ربب
2,30,كَ,PRON,,
2,30,لِ,P,,
2,30,لْ,DET,,
2,30,مَلَٰ^ئِكَةِ,N,مَلَك,ملك
2,30,إِنِّ,ACC,إِنّ,
2,30,ى,PRON,,
2,30,جَاعِلٌ,N,جَاعِل,جعل
2,30,فِى,P,فِى,
2,30,ٱلْ,DET,,
2,30,أَرْضِ,N,أَرْض,ارض
2,30,خَلِيفَةً,N,خَلِيفَة,خلف
2,30,قَالُ,V,قَالَ,قول
2,30,و^ا@,PRON,,
2,30,أَ,INTG,,
2,30,تَجْعَلُ,V,جَعَلَ,جعل
2,30,فِي,P,فِى,
2,30,هَا,PRON,,
2,30,مَن,REL,مَن,
2,30,يُفْسِدُ,V,أَفْسَدُ,فسد
2,30,فِي,P,فِى,
2,30,هَا,PRON,,
2,30,وَ,CONJ,,
2,30,يَسْفِكُ,V,يَسْفِكُ,سفك
2,30,ٱل,DET,,
2,30,دِّمَا^ءَ,N,دَم,دمو
2,30,وَ,CIRC,,
2,30,نَحْنُ,PRON,,
2,30,نُسَبِّحُ,V,سَبَّحَ,سبح
2,30,بِ,P,,
2,30,حَمْدِ,N,حَمْد,حمد
2,30,كَ,PRON,,
2,30,وَ,CONJ,,
2,30,نُقَدِّسُ,V,نُقَدِّسُ,قدس
2,30,لَ,P,,
2,30,كَ,PRON,,
2,30,قَالَ,V,قَالَ,قول
2,30,إِنِّ,ACC,إِنّ,
2,30,ى^,PRON,,
2,30,أَعْلَمُ,V,عَلِمَ,علم
2,30,مَا,REL,مَا,
2,30,لَا,NEG,لَا,
2,30,تَعْلَمُ,V,عَلِمَ,علم
2,30,ونَ,PRON,,
2,31,وَ,REM,,
2,31,عَلَّمَ,V,عَلَّمَ,علم
2,31,ءَادَمَ,PN,ا^دَم,
2,31,ٱلْ,DET,,
2,31,أَسْمَا^ءَ,N,ٱسْم,سمو
2,31,كُلَّ,N,كُلّ,كلل
2,31,هَا,PRON,,
2,31,ثُمَّ,CONJ,ثُمّ,
2,31,عَرَضَ,V,عَرَضَ,عرض
2,31,هُمْ,PRON,,
2,31,عَلَى,P,عَلَىٰ,
2,31,ٱلْ,DET,,
2,31,مَلَٰ^ئِكَةِ,N,مَلَك,ملك
2,31,فَ,CONJ,,
2,31,قَالَ,V,قَالَ,قول
2,31,أَن[بِـ#ُ,V,أَن[بَأَ,نبا
2,31,و,PRON,,
2,31,نِى,PRON,,
2,31,بِ,P,,
2,31,أَسْمَا^ءِ,N,ٱسْم,سمو
2,31,هَٰ^ؤُلَا^ءِ,DEM,هَٰذَا,
2,31,إِن,COND,إِن,
2,31,كُن,V,كَانَ,كون
2,31,تُمْ,PRON,,
2,31,صَٰدِقِينَ,N,صَادِق,صدق
2,32,قَالُ,V,قَالَ,قول
2,32,وا@,PRON,,
2,32,سُبْحَٰنَ,N,سُبْحَٰن,سبح
2,32,كَ,PRON,,
2,32,لَا,NEG,لَا,
2,32,عِلْمَ,N,عِلْم,علم
2,32,لَ,P,,
2,32,نَا^,PRON,,
2,32,إِلَّا,EXP,إِلَّا,
2,32,مَا,REL,مَا,
2,32,عَلَّمْ,V,عَلَّمَ,علم
2,32,تَ,PRON,,
2,32,نَا^,PRON,,
2,32,إِنَّ,ACC,إِنّ,
2,32,كَ,PRON,,
2,32,أَنتَ,PRON,,
2,32,ٱلْ,DET,,
2,32,عَلِيمُ,N,عَلِيم,علم
2,32,ٱلْ,DET,,
2,32,حَكِيمُ,ADJ,حَكِيم,حكم
2,33,قَالَ,V,قَالَ,قول
2,33,يَٰ^,VOC,,
2,33,ـ#َادَمُ,PN,ا^دَم,
2,33,أَن[بِئْ,V,أَن[بَأَ,نبا
2,33,هُم,PRON,,
2,33,بِ,P,,
2,33,أَسْمَا^ئِ,N,ٱسْم,سمو
2,33,هِمْ,PRON,,
2,33,فَ,REM,,
2,33,لَمَّا^,T,لَمَّا,
2,33,أَن[بَأَ,V,أَن[بَأَ,نبا
2,33,هُم,PRON,,
2,33,بِ,P,,
2,33,أَسْمَا^ئِ,N,ٱسْم,سمو
2,33,هِمْ,PRON,,
2,33,قَالَ,V,قَالَ,قول
2,33,أَ,INTG,,
2,33,لَمْ,NEG,لَم,
2,33,أَقُل,V,قَالَ,قول
2,33,لَّ,P,,
2,33,كُمْ,PRON,,
2,33,إِنِّ,ACC,إِنّ,
2,33,ى^,PRON,,
2,33,أَعْلَمُ,V,عَلِمَ,علم
2,33,غَيْبَ,N,غَيْب,غيب
2,33,ٱل,DET,,
2,33,سَّمَٰوَٰتِ,N,سَمَا^ء,سمو
2,33,وَ,CONJ,,
2,33,ٱلْ,DET,,
2,33,أَرْضِ,N,أَرْض,ارض
2,33,وَ,CONJ,,
2,33,أَعْلَمُ,V,عَلِمَ,علم
2,33,مَا,REL,مَا,
2,33,تُبْدُ,V,يُبْدِىَ,بدو
2,33,ونَ,PRON,,
2,33,وَ,CONJ,,
2,33,مَا,REL,مَا,
2,33,كُن,V,كَانَ,كون
2,33,تُمْ,PRON,,
2,33,تَكْتُمُ,V,كَتَمَ,كتم
2,33,ونَ,PRON,,
2,34,وَ,REM,,
2,34,إِذْ,T,إِذ,
2,34,قُلْ,V,قَالَ,قول
2,34,نَا,PRON,,
2,34,لِ,P,,
2,34,لْ,DET,,
2,34,مَلَٰ^ئِكَةِ,N,مَلَك,ملك
2,34,ٱسْجُدُ,V,سَجَدَ,سجد
2,34,وا@,PRON,,
2,34,لِ,P,,
2,34,ءَادَمَ,PN,ا^دَم,
2,34,فَ,RSLT,,
2,34,سَجَدُ,V,سَجَدَ,سجد
2,34,و^ا@,PRON,,
2,34,إِلَّا^,EXP,إِلَّا,
2,34,إِبْلِيسَ,PN,إِبْلِيس,
2,34,أَبَىٰ,V,أَبَى,ابي
2,34,وَ,CONJ,,
2,34,ٱسْتَكْبَرَ,V,ٱسْتَكْبَرَ,كبر
2,34,وَ,CONJ,,
2,34,كَانَ,V,كَانَ,كون
2,34,مِنَ,P,مِن,
2,34,ٱلْ,DET,,
2,34,كَٰفِرِينَ,N,كَٰفِرُون,كفر
2,35,وَ,CONJ,,
2,35,قُلْ,V,قَالَ,قول
2,35,نَا,PRON,,
2,35,يَٰ^,VOC,,
2,35,ـ#َادَمُ,PN,ا^دَم,
2,35,ٱسْكُنْ,V,سَكَنَ,سكن
2,35,أَنتَ,PRON,,
2,35,وَ,CONJ,,
2,35,زَوْجُ,N,زَوْج,زوج
2,35,كَ,PRON,,
2,35,ٱلْ,DET,,
2,35,جَنَّةَ,PN,جَنَّة,جنن
2,35,وَ,CONJ,,
2,35,كُلَ,V,أَكَلَ,اكل
2,35,ا,PRON,,
2,35,مِنْ,P,مِن,
2,35,هَا,PRON,,
2,35,رَغَدًا,ADJ,رَغَد,رغد
2,35,حَيْثُ,LOC,حَيْث,حيث
2,35,شِئْ,V,شَا^ءَ,شيا
2,35,تُمَا,PRON,,
2,35,وَ,CONJ,,
2,35,لَا,PRO,لَا,
2,35,تَقْرَبَ,V,يَقْرَبُ,قرب
2,35,ا,PRON,,
2,35,هَٰذِهِ,DEM,هَٰذَا,
2,35,ٱل,DET,,
2,35,شَّجَرَةَ,N,شَجَرَة,شجر
2,35,فَ,CAUS,,
2,35,تَكُونَ,V,كَانَ,كون
2,35,ا,PRON,,
2,35,مِنَ,P,مِن,
2,35,ٱل,DET,,
2,35,ظَّٰلِمِينَ,N,ظَالِم,ظلم
2,36,فَ,REM,,
2,36,أَزَلَّ,V,أَزَلَّ,زلل
2,36,هُمَا,PRON,,
2,36,ٱل,DET,,
2,36,شَّيْطَٰنُ,PN,شَيْطَٰن,شطن
2,36,عَنْ,P,عَن,
2,36,هَا,PRON,,
2,36,فَ,CONJ,,
2,36,أَخْرَجَ,V,أَخْرَجَ,خرج
2,36,هُمَا,PRON,,
2,36,مِ,P,مِن,
2,36,مَّا,REL,مَا,
2,36,كَانَ,V,كَانَ,كون
2,36,ا,PRON,,
2,36,فِي,P,فِى,
2,36,هِ,PRON,,
2,36,وَ,REM,,
2,36,قُلْ,V,قَالَ,قول
2,36,نَا,PRON,,
2,36,ٱهْبِطُ,V,يَهْبِطُ,هبط
2,36,وا@,PRON,,
2,36,بَعْضُ,N,بَعْض,بعض
2,36,كُمْ,PRON,,
2,36,لِ,P,,
2,36,بَعْضٍ,N,بَعْض,بعض
2,36,عَدُوٌّ,N,عَدُوّ,عدو
2,36,وَ,CONJ,,
2,36,لَ,P,,
2,36,كُمْ,PRON,,
2,36,فِى,P,فِى,
2,36,ٱلْ,DET,,
2,36,أَرْضِ,N,أَرْض,ارض
2,36,مُسْتَقَرٌّ,N,مُسْتَقَرّ,قرر
2,36,وَ,CONJ,,
2,36,مَتَٰعٌ,N,مَتَٰع,متع
2,36,إِلَىٰ,P,إِلَىٰ,
2,36,حِينٍ,N,حِين,حين
2,37,فَ,REM,,
2,37,تَلَقَّىٰ^,V,تَلَقَّىٰ^,لقي
2,37,ءَادَمُ,PN,ا^دَم,
2,37,مِن,P,مِن,
2,37,رَّبِّ,N,رَبّ,ربب
2,37,هِ.,PRON,,
2,37,كَلِمَٰتٍ,N,كَلِمَٰت,كلم
2,37,فَ,CONJ,,
2,37,تَابَ,V,تَابَ,توب
2,37,عَلَيْ,P,عَلَىٰ,
2,37,هِ,PRON,,
2,37,إِنَّ,ACC,إِنّ,
2,37,"هُ,",PRON,,
2,37,هُوَ,PRON,,
2,37,ٱل,DET,,
2,37,تَّوَّابُ,N,تَوَّاب,توب
2,37,ٱل,DET,,
2,37,رَّحِيمُ,ADJ,رَّحِيم,رحم
2,38,قُلْ,V,قَالَ,قول
2,38,نَا,PRON,,
2,38,ٱهْبِطُ,V,يَهْبِطُ,هبط
2,38,وا@,PRON,,
2,38,مِنْ,P,مِن,
2,38,هَا,PRON,,
2,38,جَمِيعًا,N,جَمِيع,جمع
2,38,فَ,REM,,
2,38,إِمَّا,COND,إِمَّا,
2,38,يَأْتِيَ,V,أَتَى,اتي
2,38,نَّ,EMPH,,
2,38,كُم,PRON,,
2,38,مِّنِّ,P,مِن,
2,38,ى,PRON,,
2,38,هُدًى,N,هُدًى,هدي
2,38,فَ,RSLT,,
2,38,مَن,COND,مَن,
2,38,تَبِعَ,V,تَبِعَ,تبع
2,38,هُدَا,N,هُدًى,هدي
2,38,ىَ,PRON,,
2,38,فَ,RSLT,,
2,38,لَا,NEG,لَا,
2,38,خَوْفٌ,N,خَوْف,خوف
2,38,عَلَيْ,P,عَلَىٰ,
2,38,هِمْ,PRON,,
2,38,وَ,CONJ,,
2,38,لَا,NEG,لَا,
2,38,هُمْ,PRON,,
2,38,يَحْزَنُ,V,يَحْزُن,حزن
2,38,ونَ,PRON,,
2,39,وَ,REM,,
2,39,ٱلَّذِينَ,REL,ٱلَّذِى,
2,39,كَفَرُ,V,كَفَرَ,كفر
2,39,وا@,PRON,,
2,39,وَ,CONJ,,
2,39,كَذَّبُ,V,كَذَّبَ,كذب
2,39,وا@,PRON,,
2,39,بِ,P,,
2,39,ـ#َايَٰتِ,N,ءَايَة,ايي
2,39,نَا^,PRON,,
2,39,أُو@لَٰ^ئِكَ,DEM,أُولَٰ^ئِك,
2,39,أَصْحَٰبُ,N,أَصْحَٰب,صحب
2,39,ٱل,DET,,
2,39,نَّارِ,N,نَار,نور
2,39,هُمْ,PRON,,
2,39,فِي,P,فِى,
2,39,هَا,PRON,,
2,39,خَٰلِدُونَ,N,خَٰلِد,خلد
2,40,يَٰ,VOC,,
2,40,بَنِى^,N,بُنَىّ,بني
2,40,إِسْرَٰ^ءِيلَ,PN,إِسْرَائِيل,
2,40,ٱذْكُرُ,V,ذَكَرَ,ذكر
2,40,وا@,PRON,,
2,40,نِعْمَتِ,N,نِعْمَة,نعم
2,40,ىَ,PRON,,
2,40,ٱلَّتِى^,REL,ٱلَّذِى,
2,40,أَنْعَمْ,V,أَنْعَمَ,نعم
2,40,تُ,PRON,,
2,40,عَلَيْ,P,عَلَىٰ,
2,40,كُمْ,PRON,,
2,40,وَ,CONJ,,
2,40,أَوْفُ,V,أَوْفَىٰ,وفي
2,40,وا@,PRON,,
2,40,بِ,P,,
2,40,عَهْدِ,N,عَهْد,عهد
2,40,ى^,PRON,,
2,40,أُوفِ,V,أَوْفَىٰ,وفي
2,40,بِ,P,,
2,40,عَهْدِ,N,عَهْد,عهد
2,40,كُمْ,PRON,,
2,40,وَ,CONJ,,
2,40,إِيَّٰىَ,PRON,إِيَّا,
2,40,فَ,CONJ,,
2,40,ٱرْهَبُ,V,يَرْهَبُ,رهب
2,40,و,PRON,,
2,40,نِ,PRON,,
2,41,وَ,CONJ,,
2,41,ءَامِنُ,V,ءَامَنَ,امن
2,41,وا@,PRON,,
2,41,بِ,P,,
2,41,مَا^,REL,مَا,
2,41,أَنزَلْ,V,أَنزَلَ,نزل
2,41,تُ,PRON,,
2,41,مُصَدِّقًا,N,مُصَدِّق,صدق
2,41,لِّ,P,,
2,41,مَا,REL,مَا,
2,41,مَعَ,P,مَع2,
2,41,كُمْ,PRON,,
2,41,وَ,CONJ,,
2,41,لَا,PRO,لَا,
2,41,تَكُونُ,V,كَانَ,كون
2,41,و^ا@,PRON,,
2,41,أَوَّلَ,N,أَوَّل,اول
2,41,كَافِرٍ],N,كَافِر,كفر
2,41,بِ,P,,
2,41,هِ.,PRON,,
2,41,وَ,CONJ,,
2,41,لَا,PRO,لَا,
2,41,تَشْتَرُ,V,ٱشْتَرَىٰ,شري
2,41,وا@,PRON,,
2,41,بِ,P,,
2,41,ـ#َايَٰتِ,N,ءَايَة,ايي
2,41,ى,PRON,,
2,41,ثَمَنًا,N,ثَمَن,ثمن
2,41,قَلِيلًا,ADJ,قَلِيل,قلل
2,41,وَ,CONJ,,
2,41,إِيَّٰىَ,PRON,إِيَّا,
2,41,فَ,CONJ,,
2,41,ٱتَّقُ,V,ٱتَّقَىٰ,وقي
2,41,و,PRON,,
2,41,نِ,PRON,,
2,42,وَ,CONJ,,
2,42,لَا,PRO,لَا,
2,42,تَلْبِسُ,V,لَبَسْ,لبس
2,42,وا@,PRON,,
2,42,ٱلْ,DET,,
2,42,حَقَّ,N,حَقّ,حقق
2,42,بِ,P,,
2,42,ٱلْ,DET,,
2,42,بَٰطِلِ,N,بَٰطِل,بطل
2,42,وَ,CONJ,,
2,42,تَكْتُمُ,V,كَتَمَ,كتم
2,42,وا@,PRON,,
2,42,ٱلْ,DET,,
2,42,حَقَّ,N,حَقّ,حقق
2,42,وَ,CIRC,,
2,42,أَنتُمْ,PRON,,
2,42,تَعْلَمُ,V,عَلِمَ,علم
2,42,ونَ,PRON,,
2,43,وَ,CONJ,,
2,43,أَقِيمُ,V,أَقَامَ,قوم
2,43,وا@,PRON,,
2,43,ٱل,DET,,
2,43,صَّلَوٰةَ,N,صَلَوٰة,صلو
2,43,وَ,CONJ,,
2,43,ءَاتُ,V,ا^تَى,اتي
2,43,وا@,PRON,,
2,43,ٱل,DET,,
2,43,زَّكَوٰةَ,N,زَكَوٰة,زكو
2,43,وَ,CONJ,,
2,43,ٱرْكَعُ,V,يَرْكَعُ,ركع
2,43,وا@,PRON,,
2,43,مَعَ,P,مَع2,
2,43,ٱل,DET,,
2,43,رَّٰكِعِينَ,N,رَاكِع,ركع
2,44,أَ,INTG,,
2,44,تَأْمُرُ,V,أَمَرَ,امر
2,44,ونَ,PRON,,
2,44,ٱل,DET,,
2,44,نَّاسَ,N,نَّاس,نوس
2,44,بِ,P,,
2,44,ٱلْ,DET,,
2,44,بِرِّ,N,بِرّ,برر
2,44,وَ,CONJ,,
2,44,تَنسَ,V,نَسِىَ,نسي
2,44,وْنَ,PRON,,
2,44,أَنفُسَ,N,نَفْس,نفس
2,44,كُمْ,PRON,,
2,44,وَ,CIRC,,
2,44,أَنتُمْ,PRON,,
2,44,تَتْلُ,V,تَلَىٰ,تلو
2,44,ونَ,PRON,,
2,44,ٱلْ,DET,,
2,44,كِتَٰبَ,N,كِتَٰب,كتب
2,44,أَ,INTG,,
2,44,فَ,SUP,,
2,44,لَا,NEG,لَا,
2,44,تَعْقِلُ,V,عَقَلُ,عقل
2,44,ونَ,PRON,,
2,45,وَ,CONJ,,
2,45,ٱسْتَعِينُ,V,ٱسْتَعِينُ,عون
2,45,وا@,PRON,,
2,45,بِ,P,,
2,45,ٱل,DET,,
2,45,صَّبْرِ,N,صَبْر,صبر
2,45,وَ,CONJ,,
2,45,ٱل,DET,,
2,45,صَّلَوٰةِ,N,صَلَوٰة,صلو
2,45,وَ,REM,,
2,45,إِنَّ,ACC,إِنّ,
2,45,هَا,PRON,,
2,45,لَ,EMPH,,
2,45,كَبِيرَةٌ,N,كَبِيرَة,كبر
2,45,إِلَّا,RES,إِلَّا,
2,45,عَلَى,P,عَلَىٰ,
2,45,ٱلْ,DET,,
2,45,خَٰشِعِينَ,N,خَاشِع,خشع
2,46,ٱلَّذِينَ,REL,ٱلَّذِى,
2,46,يَظُنُّ,V,ظَنَّ,ظنن
2,46,ونَ,PRON,,
2,46,أَنَّ,ACC,أَنّ,
2,46,هُم,PRON,,
2,46,مُّلَٰقُوا@,N,مُّلَٰقُوا,لقي
2,46,رَبِّ,N,رَبّ,ربب
2,46,هِمْ,PRON,,
2,46,وَ,CONJ,,
2,46,أَنَّ,ACC,أَنّ,
2,46,هُمْ,PRON,,
2,46,إِلَيْ,P,إِلَىٰ,
2,46,هِ,PRON,,
2,46,رَٰجِعُونَ,N,رَٰجِعُون,رجع
2,47,يَٰ,VOC,,
2,47,بَنِى^,N,بُنَىّ,بني
2,47,إِسْرَٰ^ءِيلَ,PN,إِسْرَائِيل,
2,47,ٱذْكُرُ,V,ذَكَرَ,ذكر
2,47,وا@,PRON,,
2,47,نِعْمَتِ,N,نِعْمَة,نعم
2,47,ىَ,PRON,,
2,47,ٱلَّتِى^,REL,ٱلَّذِى,
2,47,أَنْعَمْ,V,أَنْعَمَ,نعم
2,47,تُ,PRON,,
2,47,عَلَيْ,P,عَلَىٰ,
2,47,كُمْ,PRON,,
2,47,وَ,CONJ,,
2,47,أَنِّ,ACC,أَنّ,
2,47,ى,PRON,,
2,47,فَضَّلْ,V,فَضَّلَ,فضل
2,47,تُ,PRON,,
2,47,كُمْ,PRON,,
2,47,عَلَى,P,عَلَىٰ,
2,47,ٱلْ,DET,,
2,47,عَٰلَمِينَ,N,عَٰلَمِين,علم
2,48,وَ,CONJ,,
2,48,ٱتَّقُ,V,ٱتَّقَىٰ,وقي
2,48,وا@,PRON,,
2,48,يَوْمًا,N,يَوْم,يوم
2,48,لَّا,NEG,لَا,
2,48,تَجْزِى,V,جَزَىٰ,جزي
2,48,نَفْسٌ,N,نَفْس,نفس
2,48,عَن,P,عَن,
2,48,نَّفْسٍ,N,نَفْس,نفس
2,48,شَيْـ#ًا,N,شَىْء,شيا
2,48,وَ,CONJ,,
2,48,لَا,NEG,لَا,
2,48,يُقْبَلُ,V,يَقْبَلُ,قبل
2,48,مِنْ,P,مِن,
2,48,هَا,PRON,,
2,48,شَفَٰعَةٌ,N,شَفَٰعَة,شفع
2,48,وَ,CONJ,,
2,48,لَا,NEG,لَا,
2,48,يُؤْخَذُ,V,أَخَذَ,اخذ
2,48,مِنْ,P,مِن,
2,48,هَا,PRON,,
2,48,عَدْلٌ,N,عَدْل,عدل
2,48,وَ,REM,,
2,48,لَا,NEG,لَا,
2,48,هُمْ,PRON,,
2,48,يُنصَرُ,V,نَصَرَ,نصر
2,48,ونَ,PRON,,
2,49,وَ,CONJ,,
2,49,إِذْ,T,إِذ,
2,49,نَجَّيْ,V,نَجَّىٰ,نجو
2,49,نَٰ,PRON,,
2,49,كُم,PRON,,
2,49,مِّنْ,P,مِن,
2,49,ءَالِ,N,ءَال,اول
2,49,فِرْعَوْنَ,PN,فِرْعَوْن,
2,49,يَسُومُ,V,يَسُومُ,سوم
2,49,ونَ,PRON,,
2,49,كُمْ,PRON,,
2,49,سُو^ءَ,N,سُو^ء,سوا
2,49,ٱلْ,DET,,
2,49,عَذَابِ,N,عَذَاب,عذب
2,49,يُذَبِّحُ,V,يُذَبِّحُ,ذبح
2,49,ونَ,PRON,,
2,49,أَبْنَا^ءَ,N,ٱبْن,بني
2,49,كُمْ,PRON,,
2,49,وَ,CONJ,,
2,49,يَسْتَحْيُ,V,يَسْتَحْىِ.^,حيي
2,49,ونَ,PRON,,
2,49,نِسَا^ءَ,N,نِسَا^ء,نسو
2,49,كُمْ,PRON,,
2,49,وَ,REM,,
2,49,فِى,P,فِى,
2,49,ذَٰلِكُم,DEM,ذَٰلِك,
2,49,بَلَا^ءٌ,N,بَلَا^ء,بلو
2,49,مِّن,P,مِن,
2,49,رَّبِّ,N,رَبّ,ربب
2,49,كُمْ,PRON,,
2,49,عَظِيمٌ,ADJ,عَظِيم,عظم
2,50,وَ,CONJ,,
2,50,إِذْ,T,إِذ,
2,50,فَرَقْ,V,فَرَقْ,فرق
2,50,نَا,PRON,,
2,50,بِ,P,,
2,50,كُمُ,PRON,,
2,50,ٱلْ,DET,,
2,50,بَحْرَ,N,بَحْر,بحر
2,50,فَ,CAUS,,
2,50,أَنجَيْ,V,أَنجَىٰ,نجو
2,50,نَٰ,PRON,,
2,50,كُمْ,PRON,,
2,50,وَ,CONJ,,
2,50,أَغْرَقْ,V,أُغْرِقُ,غرق
2,50,نَا^,PRON,,
2,50,ءَالَ,N,ءَال,اول
2,50,فِرْعَوْنَ,PN,فِرْعَوْن,
2,50,وَ,CIRC,,
2,50,أَنتُمْ,PRON,,
2,50,تَنظُرُ,V,نَّظَرَ,نظر
2,50,ونَ,PRON,,
2,51,وَ,CONJ,,
2,51,إِذْ,T,إِذ,
2,51,وَٰعَدْ,V,وَٰعَدْ,وعد
2,51,نَا,PRON,,
2,51,مُوسَىٰ^,PN,مُوسَىٰ,
2,51,أَرْبَعِينَ,N,أَرْبَع,ربع
2,51,لَيْلَةً,N,لَيْلَة,ليل
2,51,ثُمَّ,CONJ,ثُمّ,
2,51,ٱتَّخَذْ,V,ٱتَّخَذَ,اخذ
2,51,تُمُ,PRON,,
2,51,ٱلْ,DET,,
2,51,عِجْلَ,N,عِجْل,عجل
2,51,مِن[,P,مِن,
2,51,بَعْدِ,N,بَعْد,بعد
2,51,هِ.,PRON,,
2,51,وَ,CIRC,,
2,51,أَنتُمْ,PRON,,
2,51,ظَٰلِمُونَ,N,ظَالِم,ظلم
2,52,ثُمَّ,CONJ,ثُمّ,
2,52,عَفَوْ,V,عَفَا,عفو
2,52,نَا,PRON,,
2,52,عَن,P,عَن,
2,52,كُم,PRON,,
2,52,مِّن[,P,مِن,
2,52,بَعْدِ,N,بَعْد,بعد
2,52,ذَٰلِكَ,DEM,ذَٰلِك,
2,52,لَعَلَّ,ACC,لَعَلّ,
2,52,كُمْ,PRON,,
2,52,تَشْكُرُ,V,شَكَرَ,شكر
2,52,ونَ,PRON,,
2,53,وَ,CONJ,,
2,53,إِذْ,T,إِذ,
2,53,ءَاتَيْ,V,ا^تَى,اتي
2,53,نَا,PRON,,
2,53,مُوسَى,PN,مُوسَىٰ,
2,53,ٱلْ,DET,,
2,53,كِتَٰبَ,N,كِتَٰب,كتب
2,53,وَ,CONJ,,
2,53,ٱلْ,DET,,
2,53,فُرْقَانَ,N,فُرْقَان,فرق
2,53,لَعَلَّ,ACC,لَعَلّ,
2,53,كُمْ,PRON,,
2,53,تَهْتَدُ,V,ٱهْتَدَىٰ,هدي
2,53,ونَ,PRON,,
2,54,وَ,CONJ,,
2,54,إِذْ,T,إِذ,
2,54,قَالَ,V,قَالَ,قول
2,54,مُوسَىٰ,PN,مُوسَىٰ,
2,54,لِ,P,,
2,54,قَوْمِ,N,قَوْم,قوم
2,54,هِ.,PRON,,
2,54,يَٰ,VOC,,
2,54,قَوْمِ,N,قَوْم,قوم
2,54,,PRON,,
2,54,إِنَّ,ACC,إِنّ,
2,54,كُمْ,PRON,,
2,54,ظَلَمْ,V,ظَلَمَ,ظلم
2,54,تُمْ,PRON,,
2,54,أَنفُسَ,N,نَفْس,نفس
2,54,كُم,PRON,,
2,54,بِ,P,,
2,54,ٱتِّخَاذِ,N,ٱتِّخَاذ,اخذ
2,54,كُمُ,PRON,,
2,54,ٱلْ,DET,,
2,54,عِجْلَ,N,عِجْل,عجل
2,54,فَ,CAUS,,
2,54,تُوبُ,V,تَابَ,توب
2,54,و^ا@,PRON,,
2,54,إِلَىٰ,P,إِلَىٰ,
2,54,بَارِئِ,N,بَارِئ,برا
2,54,كُمْ,PRON,,
2,54,فَ,CONJ,,
2,54,ٱقْتُلُ,V,قَتَلَ,قتل
2,54,و^ا@,PRON,,
2,54,أَنفُسَ,N,نَفْس,نفس
2,54,كُمْ,PRON,,
2,54,ذَٰلِكُمْ,DEM,ذَٰلِك,
2,54,خَيْرٌ,N,خَيْر,خير
2,54,لَّ,P,,
2,54,كُمْ,PRON,,
2,54,عِندَ,LOC,عِند,عند
